Datetime,BNB-USD,BTC-USD,ETH-USD
2024-07-01 12:00:00+00:00,579.808837890625,62792.2890625,3468.49951171875
2024-07-01 13:00:00+00:00,576.603271484375,62625.75,3456.2763671875
2024-07-01 14:00:00+00:00,577.2384643554688,62767.1875,3466.005126953125
2024-07-01 15:00:00+00:00,577.2802124023438,62954.140625,3466.392578125
2024-07-01 16:00:00+00:00,578.8216552734375,63022.84375,3462.023681640625
2024-07-01 17:00:00+00:00,581.53515625,63612.8125,3487.668701171875
2024-07-01 18:00:00+00:00,581.5322875976562,63607.05859375,3478.706787109375
2024-07-01 19:00:00+00:00,580.7852783203125,63068.75,3467.255615234375
2024-07-01 20:00:00+00:00,580.8484497070312,63252.484375,3464.432373046875
2024-07-01 21:00:00+00:00,579.6390991210938,63027.171875,3456.476806640625
2024-07-01 22:00:00+00:00,577.6925048828125,62922.796875,3440.11328125
2024-07-01 23:00:00+00:00,576.5177612304688,62857.3984375,3441.233154296875
2024-07-02 00:00:00+00:00,575.292236328125,62871.68359375,3440.9013671875
2024-07-02 01:00:00+00:00,574.9576416015625,62855.3828125,3444.80029296875
2024-07-02 02:00:00+00:00,577.1854248046875,62931.58203125,3444.90576171875
2024-07-02 03:00:00+00:00,578.3272094726562,63086.20703125,3454.8134765625
2024-07-02 04:00:00+00:00,578.4466552734375,63012.828125,3450.090576171875
2024-07-02 05:00:00+00:00,581.0197143554688,62950.3828125,3454.261962890625
2024-07-02 06:00:00+00:00,578.8148803710938,62779.83203125,3443.619140625
2024-07-02 07:00:00+00:00,577.8003540039062,62548.40234375,3434.932861328125
2024-07-02 08:00:00+00:00,578.7384643554688,62604.23828125,3437.815673828125
2024-07-02 09:00:00+00:00,578.4483642578125,62574.15234375,3443.144775390625
2024-07-02 10:00:00+00:00,578.34130859375,62632.890625,3446.0419921875
2024-07-02 11:00:00+00:00,578.38037109375,62715.29296875,3448.011474609375
2024-07-02 12:00:00+00:00,579.9100341796875,62809.26953125,3447.930908203125
2024-07-02 13:00:00+00:00,577.6182250976562,62573.69140625,3434.651611328125
2024-07-02 14:00:00+00:00,575.8037109375,61978.4921875,3408.83349609375
2024-07-02 15:00:00+00:00,575.184814453125,61944.0546875,3411.2333984375
2024-07-02 16:00:00+00:00,574.6223754882812,61855.34375,3412.5341796875
